admin_unit_code,sector,indicator_key,indicator_label,coverage_pct,deficit_pct,source,year
IN-HA-rewari,water_sanitation,pct_households_no_improved_sanitation,Households without an improved sanitation facility,86.4,13.6,NFHS-5,2021
IN-HA-rewari,water_sanitation,pct_households_no_improved_water,Households without an improved drinking water source,99.7,0.3,NFHS-5,2021
IN-HA-rewari,electricity,pct_households_no_electricity,Households without an electricity connection,100.0,0.0,NFHS-5,2021
IN-HA-rohtak,health,pct_births_non_institutional,Births not delivered in a health facility,97.4,2.6,NFHS-5,2021
IN-HA-rohtak,education,pct_females_never_attended_school,Females age 6+ who never attended school,79.6,20.4,NFHS-5,2021
IN-HA-rohtak,water_sanitation,pct_households_no_improved_sanitation,Households without an improved sanitation facility,90.0,10.0,NFHS-5,2021
IN-HA-rohtak,water_sanitation,pct_households_no_improved_water,Households without an improved drinking water source,98.5,1.5,NFHS-5,2021
IN-HA-rohtak,electricity,pct_households_no_electricity,Households without an electricity connection,99.7,0.3,NFHS-5,2021
IN-HA-sirsa,health,pct_births_non_institutional,Births not delivered in a health facility,99.3,0.7,NFHS-5,2021
IN-HA-sirsa,education,pct_females_never_attended_school,Females age 6+ who never attended school,68.3,31.7,NFHS-5,2021
IN-HA-sirsa,water_sanitation,pct_households_no_improved_sanitation,Households without an improved sanitation facility,81.9,18.1,NFHS-5,2021
IN-HA-sirsa,water_sanitation,pct_households_no_improved_water,Households without an improved drinking water source,99.3,0.7,NFHS-5,2021
IN-HA-sirsa,electricity,pct_households_no_electricity,Households without an electricity connection,99.9,0.1,NFHS-5,2021
IN-HA-yamuna-nagar,health,pct_births_non_institutional,Births not delivered in a health facility,94.8,5.2,NFHS-5,2021
IN-HA-yamuna-nagar,education,pct_females_never_attended_school,Females age 6+ who never attended school,79.1,20.9,NFHS-5,2021
IN-HA-yamuna-nagar,water_sanitation,pct_households_no_improved_sanitation,Households without an improved sanitation facility,83.5,16.5,NFHS-5,2021
IN-HA-yamuna-nagar,water_sanitation,pct_households_no_improved_water,Households without an improved drinking water source,100.0,0.0,NFHS-5,2021
IN-HA-yamuna-nagar,electricity,pct_households_no_electricity,Households without an electricity connection,99.8,0.2,NFHS-5,2021
IN-HP-bilaspur,health,pct_births_non_institutional,Births not delivered in a health facility,91.7,8.3,NFHS-5,2021
IN-HP-bilaspur,education,pct_females_never_attended_school,Females age 6+ who never attended school,81.3,18.7,NFHS-5,2021
IN-HP-bilaspur,water_sanitation,pct_households_no_improved_sanitation,Households without an improved sanitation facility,80.8,19.2,NFHS-5,2021
IN-HP-bilaspur,water_sanitation,pct_households_no_improved_water,Households without an improved drinking water source,92.9,7.1,NFHS-5,2021
IN-HP-bilaspur,electricity,pct_households_no_electricity,Households without an electricity connection,100.0,0.0,NFHS-5,2021
IN-HP-chamba,health,pct_births_non_institutional,Births not delivered in a health facility,72.0,28.0,NFHS-5,2021
IN-HP-chamba,education,pct_females_never_attended_school,Females age 6+ who never attended school,70.1,29.9,NFHS-5,2021
IN-HP-chamba,water_sanitation,pct_households_no_improved_sanitation,Households without an improved sanitation facility,86.5,13.5,NFHS-5,2021
IN-HP-chamba,water_sanitation,pct_households_no_improved_water,Households without an improved drinking water source,85.5,14.5,NFHS-5,2021
IN-HP-chamba,electricity,pct_households_no_electricity,Households without an electricity connection,99.1,0.9,NFHS-5,2021
IN-HP-hamirpur,health,pct_births_non_institutional,Births not delivered in a health facility,97.6,2.4,NFHS-5,2021
IN-HP-hamirpur,education,pct_females_never_attended_school,Females age 6+ who never attended school,86.7,13.3,NFHS-5,2021
IN-HP-hamirpur,water_sanitation,pct_households_no_improved_sanitation,Households without an improved sanitation facility,85.5,14.5,NFHS-5,2021
IN-HP-hamirpur,water_sanitation,pct_households_no_improved_water,Households without an improved drinking water source,98.0,2.0,NFHS-5,2021
IN-HP-hamirpur,electricity,pct_households_no_electricity,Households without an electricity connection,99.7,0.3,NFHS-5,2021
IN-HP-kangra,health,pct_births_non_institutional,Births not delivered in a health facility,90.2,9.8,NFHS-5,2021
IN-HP-kangra,education,pct_females_never_attended_school,Females age 6+ who never attended school,84.1,15.9,NFHS-5,2021
IN-HP-kangra,water_sanitation,pct_households_no_improved_sanitation,Households without an improved sanitation facility,73.3,26.7,NFHS-5,2021
IN-HP-kangra,water_sanitation,pct_households_no_improved_water,Households without an improved drinking water source,98.6,1.4,NFHS-5,2021
IN-HP-kangra,electricity,pct_households_no_electricity,Households without an electricity connection,99.7,0.3,NFHS-5,2021
IN-HP-kinnaur,health,pct_births_non_institutional,Births not delivered in a health facility,82.7,17.3,NFHS-5,2021
IN-HP-kinnaur,education,pct_females_never_attended_school,Females age 6+ who never attended school,73.8,26.2,NFHS-5,2021
IN-HP-kinnaur,water_sanitation,pct_households_no_improved_sanitation,Households without an improved sanitation facility,80.1,19.9,NFHS-5,2021
IN-HP-kinnaur,water_sanitation,pct_households_no_improved_water,Households without an improved drinking water source,96.9,3.1,NFHS-5,2021
IN-HP-kinnaur,electricity,pct_households_no_electricity,Households without an electricity connection,99.6,0.4,NFHS-5,2021
IN-HP-kullu,health,pct_births_non_institutional,Births not delivered in a health facility,87.0,13.0,NFHS-5,2021
IN-HP-kullu,education,pct_females_never_attended_school,Females age 6+ who never attended school,77.4,22.6,NFHS-5,2021
IN-HP-kullu,water_sanitation,pct_households_no_improved_sanitation,Households without an improved sanitation facility,81.2,18.8,NFHS-5,2021
IN-HP-kullu,water_sanitation,pct_households_no_improved_water,Households without an improved drinking water source,94.3,5.7,NFHS-5,2021
IN-HP-kullu,electricity,pct_households_no_electricity,Households without an electricity connection,99.2,0.8,NFHS-5,2021
IN-HP-lahul-and-spiti,health,pct_births_non_institutional,Births not delivered in a health facility,86.4,13.6,NFHS-5,2021
IN-HP-lahul-and-spiti,education,pct_females_never_attended_school,Females age 6+ who never attended school,65.6,34.4,NFHS-5,2021
IN-HP-lahul-and-spiti,water_sanitation,pct_households_no_improved_sanitation,Households without an improved sanitation facility,61.7,38.3,NFHS-5,2021
IN-HP-lahul-and-spiti,water_sanitation,pct_households_no_improved_water,Households without an improved drinking water source,89.2,10.8,NFHS-5,2021
IN-HP-lahul-and-spiti,electricity,pct_households_no_electricity,Households without an electricity connection,99.8,0.2,NFHS-5,2021
IN-HP-mandi,health,pct_births_non_institutional,Births not delivered in a health facility,86.6,13.4,NFHS-5,2021
IN-HP-mandi,education,pct_females_never_attended_school,Females age 6+ who never attended school,79.2,20.8,NFHS-5,2021
IN-HP-mandi,water_sanitation,pct_households_no_improved_sanitation,Households without an improved sanitation facility,87.0,13.0,NFHS-5,2021
IN-HP-mandi,water_sanitation,pct_households_no_improved_water,Households without an improved drinking water source,96.5,3.5,NFHS-5,2021
IN-HP-mandi,electricity,pct_households_no_electricity,Households without an electricity connection,99.5,0.5,NFHS-5,2021
IN-HP-shimla,health,pct_births_non_institutional,Births not delivered in a health facility,92.2,7.8,NFHS-5,2021
IN-HP-shimla,education,pct_females_never_attended_school,Females age 6+ who never attended school,81.6,18.4,NFHS-5,2021
IN-HP-shimla,water_sanitation,pct_households_no_improved_sanitation,Households without an improved sanitation facility,87.3,12.7,NFHS-5,2021
IN-HP-shimla,water_sanitation,pct_households_no_improved_water,Households without an improved drinking water source,97.3,2.7,NFHS-5,2021
IN-HP-shimla,electricity,pct_households_no_electricity,Households without an electricity connection,100.0,0.0,NFHS-5,2021
IN-HP-sirmaur,health,pct_births_non_institutional,Births not delivered in a health facility,87.4,12.6,NFHS-5,2021
IN-HP-sirmaur,education,pct_females_never_attended_school,Females age 6+ who never attended school,75.7,24.3,NFHS-5,2021
IN-HP-sirmaur,water_sanitation,pct_households_no_improved_sanitation,Households without an improved sanitation facility,84.3,15.7,NFHS-5,2021
IN-HP-sirmaur,water_sanitation,pct_households_no_improved_water,Households without an improved drinking water source,95.7,4.3,NFHS-5,2021
IN-HP-sirmaur,electricity,pct_households_no_electricity,Households without an electricity connection,99.2,0.8,NFHS-5,2021
IN-HP-solan,health,pct_births_non_institutional,Births not delivered in a health facility,90.2,9.8,NFHS-5,2021
IN-HP-solan,education,pct_females_never_attended_school,Females age 6+ who never attended school,82.4,17.6,NFHS-5,2021
IN-HP-solan,water_sanitation,pct_households_no_improved_sanitation,Households without an improved sanitation facility,81.8,18.2,NFHS-5,2021
IN-HP-solan,water_sanitation,pct_households_no_improved_water,Households without an improved drinking water source,96.5,3.5,NFHS-5,2021
IN-HP-solan,electricity,pct_households_no_electricity,Households without an electricity connection,99.2,0.8,NFHS-5,2021
IN-HP-una,health,pct_births_non_institutional,Births not delivered in a health facility,89.7,10.3,NFHS-5,2021
IN-HP-una,education,pct_females_never_attended_school,Females age 6+ who never attended school,86.1,13.9,NFHS-5,2021
IN-HP-una,water_sanitation,pct_households_no_improved_sanitation,Households without an improved sanitation facility,81.4,18.6,NFHS-5,2021
IN-HP-una,water_sanitation,pct_households_no_improved_water,Households without an improved drinking water source,98.8,1.2,NFHS-5,2021
IN-HP-una,electricity,pct_households_no_electricity,Households without an electricity connection,98.5,1.5,NFHS-5,2021
IN-JK-doda,health,pct_births_non_institutional,Births not delivered in a health facility,73.5,26.5,NFHS-5,2021
IN-JK-doda,education,pct_females_never_attended_school,Females age 6+ who never attended school,65.1,34.9,NFHS-5,2021
IN-JK-doda,water_sanitation,pct_households_no_improved_sanitation,Households without an improved sanitation facility,70.9,29.1,NFHS-5,2021
IN-JK-doda,water_sanitation,pct_households_no_improved_water,Households without an improved drinking water source,92.6,7.4,NFHS-5,2021
IN-JK-doda,electricity,pct_households_no_electricity,Households without an electricity connection,99.6,0.4,NFHS-5,2021
IN-JK-jammu,health,pct_births_non_institutional,Births not delivered in a health facility,96.5,3.5,NFHS-5,2021
IN-JK-jammu,education,pct_females_never_attended_school,Females age 6+ who never attended school,84.0,16.0,NFHS-5,2021
IN-JK-jammu,water_sanitation,pct_households_no_improved_sanitation,Households without an improved sanitation facility,81.2,18.8,NFHS-5,2021
IN-JK-jammu,water_sanitation,pct_households_no_improved_water,Households without an improved drinking water source,99.9,0.1,NFHS-5,2021
IN-JK-jammu,electricity,pct_households_no_electricity,Households without an electricity connection,100.0,0.0,NFHS-5,2021
IN-JK-kargil,health,pct_births_non_institutional,Births not delivered in a health facility,93.7,6.3,NFHS-5,2021
IN-JK-kargil,education,pct_females_never_attended_school,Females age 6+ who never attended school,69.6,30.4,NFHS-5,2021
IN-JK-kargil,water_sanitation,pct_households_no_improved_sanitation,Households without an improved sanitation facility,42.3,57.7,NFHS-5,2021
IN-JK-kargil,water_sanitation,pct_households_no_improved_water,Households without an improved drinking water source,90.2,9.8,NFHS-5,2021
IN-JK-kargil,electricity,pct_households_no_electricity,Households without an electricity connection,99.1,0.9,NFHS-5,2021
IN-JK-kathua,health,pct_births_non_institutional,Births not delivered in a health facility,97.1,2.9,NFHS-5,2021
IN-JK-kathua,education,pct_females_never_attended_school,Females age 6+ who never attended school,77.4,22.6,NFHS-5,2021
IN-JK-kathua,water_sanitation,pct_households_no_improved_sanitation,Households without an improved sanitation facility,75.4,24.6,NFHS-5,2021
IN-JK-kathua,water_sanitation,pct_households_no_improved_water,Households without an improved drinking water source,96.1,3.9,NFHS-5,2021
IN-JK-kathua,electricity,pct_households_no_electricity,Households without an electricity connection,99.7,0.3,NFHS-5,2021
IN-JK-pulwama,health,pct_births_non_institutional,Births not delivered in a health facility,97.8,2.2,NFHS-5,2021
IN-JK-pulwama,education,pct_females_never_attended_school,Females age 6+ who never attended school,67.2,32.8,NFHS-5,2021
IN-JK-pulwama,water_sanitation,pct_households_no_improved_sanitation,Households without an improved sanitation facility,91.6,8.4,NFHS-5,2021
IN-JK-pulwama,water_sanitation,pct_households_no_improved_water,Households without an improved drinking water source,98.0,2.0,NFHS-5,2021
IN-JK-pulwama,electricity,pct_households_no_electricity,Households without an electricity connection,99.1,0.9,NFHS-5,2021
IN-JK-punch,health,pct_births_non_institutional,Births not delivered in a health facility,86.0,14.0,NFHS-5,2021
IN-JK-punch,education,pct_females_never_attended_school,Females age 6+ who never attended school,72.1,27.9,NFHS-5,2021
IN-JK-punch,water_sanitation,pct_households_no_improved_sanitation,Households without an improved sanitation facility,66.7,33.3,NFHS-5,2021
IN-JK-punch,water_sanitation,pct_households_no_improved_water,Households without an improved drinking water source,76.8,23.2,NFHS-5,2021
IN-JK-punch,electricity,pct_households_no_electricity,Households without an electricity connection,99.7,0.3,NFHS-5,2021
IN-JK-srinagar,health,pct_births_non_institutional,Births not delivered in a health facility,99.2,0.8,NFHS-5,2021
